studentId,courseId,topicId,questionId,sourceType,eventType,eventTimestamp,isCorrect,label_nextCorrect,normalizedScore,rawScore,difficulty,timeSpentSec,responseLatencySec,hintUsed,attemptNo,materialId
student_0168,course_02,linked_lists,q_course_02_linked_lists_0008,assignment,assignment_attempt,2025-01-02T03:12:00+00:00,0,0,0.1623,2,hard,90.28,3.184,0,3,mat_course_02_linked_lists_033
student_0174,course_06,trees,q_course_06_trees_0028,assignment,assignment_attempt,2025-01-02T03:13:00+00:00,1,1,0.5416,5,medium,40.43,1.209,0,2,mat_course_06_trees_025
student_0188,course_02,trees,q_course_02_trees_0008,quiz,question_attempt,2025-01-02T03:13:00+00:00,1,1,0.6766,7,easy,9.82,2.375,0,2,mat_course_02_trees_019
student_0012,course_03,dp,q_course_03_dp_0035,quiz,question_attempt,2025-01-02T03:15:00+00:00,1,1,0.5963,6,medium,75.85,3.12,1,1,mat_course_03_dp_004
student_0050,course_03,joins,q_course_03_joins_0068,assignment,assignment_attempt,2025-01-02T03:15:00+00:00,0,0,0.3099,3,medium,79.13,5.16,1,1,mat_course_03_joins_026
student_0122,course_02,trees,q_course_02_trees_0008,quiz,question_attempt,2025-01-02T03:15:00+00:00,0,0,0.3101,3,easy,76.64,3.178,1,3,mat_course_02_trees_009
student_0111,course_05,searching,q_course_05_searching_0042,assignment,assignment_attempt,2025-01-02T03:20:00+00:00,0,0,0.4155,4,hard,69.94,4.703,0,2,mat_course_05_searching_004
student_0050,course_03,graphs,q_course_03_graphs_0069,quiz,question_attempt,2025-01-02T03:23:00+00:00,0,0,0.309,3,medium,71.49,4.229,0,3,mat_course_03_graphs_001
student_0174,course_06,stacks_queues,q_course_06_stacks_queues_0029,assignment,assignment_attempt,2025-01-02T03:23:00+00:00,0,0,0.2734,3,easy,99.1,2.79,0,2,mat_course_06_stacks_queues_021
student_0188,course_02,sql_basics,q_course_02_sql_basics_0009,quiz,question_attempt,2025-01-02T03:23:00+00:00,0,0,0.3506,4,hard,141.85,4.829,1,2,mat_course_02_sql_basics_025
student_0122,course_02,sql_basics,q_course_02_sql_basics_0009,quiz,question_attempt,2025-01-02T03:24:00+00:00,1,1,0.5504,6,medium,54.17,2.118,0,1,mat_course_02_sql_basics_006
student_0168,course_02,searching,q_course_02_searching_0009,quiz,question_attempt,2025-01-02T03:24:00+00:00,0,0,0.2546,3,medium,89.58,3.583,0,3,mat_course_02_searching_033
student_0012,course_03,linked_lists,q_course_03_linked_lists_0036,quiz,question_attempt,2025-01-02T03:25:00+00:00,1,1,0.5075,5,medium,83.14,3.093,0,3,mat_course_03_linked_lists_030
student_0188,course_02,stacks_queues,q_course_02_stacks_queues_0010,quiz,question_attempt,2025-01-02T03:30:00+00:00,0,0,0.3281,3,medium,89.68,4.451,1,1,mat_course_02_stacks_queues_017
student_0111,course_05,arrays,q_course_05_arrays_0043,quiz,question_attempt,2025-01-02T03:31:00+00:00,0,0,0.3658,4,easy,94.65,4.613,0,2,mat_course_05_arrays_007
student_0122,course_02,sql_basics,q_course_02_sql_basics_0010,quiz,question_attempt,2025-01-02T03:32:00+00:00,0,0,0.0428,0,hard,84.3,4.316,0,3,mat_course_02_sql_basics_029
student_0050,course_03,searching,q_course_03_searching_0070,quiz,question_attempt,2025-01-02T03:33:00+00:00,0,0,0.4016,4,medium,83.18,3.597,0,3,mat_course_03_searching_014
student_0174,course_06,graphs,q_course_06_graphs_0030,quiz,question_attempt,2025-01-02T03:33:00+00:00,0,0,0.4212,4,medium,107.79,4.902,0,1,mat_course_06_graphs_018
student_0168,course_02,complexity,q_course_02_complexity_0010,quiz,question_attempt,2025-01-02T03:34:00+00:00,0,0,0.2821,3,medium,111.93,4.699,1,2,mat_course_02_complexity_019
student_0012,course_03,linked_lists,q_course_03_linked_lists_0037,quiz,question_attempt,2025-01-02T03:35:00+00:00,0,0,0.1653,2,easy,101.84,2.765,0,1,mat_course_03_linked_lists_011
student_0111,course_05,joins,q_course_05_joins_0044,assignment,assignment_attempt,2025-01-02T03:37:00+00:00,0,0,0.3305,3,hard,65.8,3.959,0,1,mat_course_05_joins_017
student_0188,course_02,sql_basics,q_course_02_sql_basics_0011,quiz,question_attempt,2025-01-02T03:39:00+00:00,0,0,0.3344,3,medium,94.22,3.717,1,1,mat_course_02_sql_basics_015
student_0174,course_06,graphs,q_course_06_graphs_0031,quiz,question_attempt,2025-01-02T03:40:00+00:00,0,0,0.4042,4,medium,75.34,4.682,1,1,mat_course_06_graphs_025
student_0050,course_03,normalization,q_course_03_normalization_0071,assignment,assignment_attempt,2025-01-02T03:42:00+00:00,1,1,0.4577,5,hard,72.8,0.6,0,2,mat_course_03_normalization_004
student_0168,course_02,linked_lists,q_course_02_linked_lists_0011,quiz,question_attempt,2025-01-02T03:42:00+00:00,0,0,0.3784,4,medium,73.06,3.87,0,3,mat_course_02_linked_lists_008
student_0012,course_03,stacks_queues,q_course_03_stacks_queues_0038,quiz,question_attempt,2025-01-02T03:43:00+00:00,1,1,0.6575,7,hard,38.56,0.451,0,1,mat_course_03_stacks_queues_024
student_0122,course_02,trees,q_course_02_trees_0011,assignment,assignment_attempt,2025-01-02T03:43:00+00:00,0,0,0.4129,4,easy,62.16,4.077,1,2,mat_course_02_trees_026
student_0050,course_03,sorting,q_course_03_sorting_0072,quiz,question_attempt,2025-01-02T03:48:00+00:00,1,1,0.6137,6,hard,40.72,2.262,0,3,mat_course_03_sorting_018
student_0111,course_05,stacks_queues,q_course_05_stacks_queues_0045,quiz,question_attempt,2025-01-02T03:48:00+00:00,0,0,0.3584,4,easy,98.83,4.161,0,3,mat_course_05_stacks_queues_007
student_0122,course_02,linked_lists,q_course_02_linked_lists_0012,quiz,question_attempt,2025-01-02T03:48:00+00:00,0,0,0.2273,2,medium,66.75,4.558,1,2,mat_course_02_linked_lists_005
student_0174,course_06,sql_basics,q_course_06_sql_basics_0032,quiz,question_attempt,2025-01-02T03:48:00+00:00,0,0,0.3275,3,easy,110.27,2.706,1,3,mat_course_06_sql_basics_025
student_0168,course_02,normalization,q_course_02_normalization_0012,quiz,question_attempt,2025-01-02T03:49:00+00:00,0,0,0.3026,3,easy,120.12,4.162,0,1,mat_course_02_normalization_018
student_0188,course_02,complexity,q_course_02_complexity_0012,assignment,assignment_attempt,2025-01-02T03:50:00+00:00,0,0,0.2202,2,easy,90.01,3.134,0,2,mat_course_02_complexity_034
student_0012,course_03,searching,q_course_03_searching_0039,quiz,question_attempt,2025-01-02T03:54:00+00:00,1,1,0.483,5,medium,56.74,1.281,0,2,mat_course_03_searching_001
student_0122,course_02,complexity,q_course_02_complexity_0013,quiz,question_attempt,2025-01-02T03:57:00+00:00,0,0,0.3419,3,hard,64.82,3.177,0,3,mat_course_02_complexity_025
student_0188,course_02,linked_lists,q_course_02_linked_lists_0013,assignment,assignment_attempt,2025-01-02T03:57:00+00:00,0,0,0.3669,4,hard,93.6,4.385,0,1,mat_course_02_linked_lists_013
student_0050,course_03,complexity,q_course_03_complexity_0073,quiz,question_attempt,2025-01-02T03:58:00+00:00,0,0,0.2788,3,easy,88.79,2.509,0,3,mat_course_03_complexity_021
student_0111,course_05,complexity,q_course_05_complexity_0046,quiz,question_attempt,2025-01-02T03:58:00+00:00,0,0,0.3773,4,hard,73.38,3.697,0,2,mat_course_05_complexity_032
student_0168,course_02,stacks_queues,q_course_02_stacks_queues_0013,quiz,question_attempt,2025-01-02T03:58:00+00:00,1,1,0.4586,5,easy,53.41,1.95,0,1,mat_course_02_stacks_queues_028
student_0174,course_06,complexity,q_course_06_complexity_0033,quiz,question_attempt,2025-01-02T04:00:00+00:00,0,0,0.3416,3,hard,101.56,2.084,0,3,mat_course_06_complexity_006
student_0012,course_03,sorting,q_course_03_sorting_0040,quiz,question_attempt,2025-01-02T04:03:00+00:00,0,0,0.4451,4,medium,107.53,2.799,1,1,mat_course_03_sorting_022
student_0050,course_03,normalization,q_course_03_normalization_0074,quiz,question_attempt,2025-01-02T04:07:00+00:00,1,1,0.641,6,hard,73.8,2.381,0,1,mat_course_03_normalization_003
student_0111,course_05,sorting,q_course_05_sorting_0047,assignment,assignment_attempt,2025-01-02T04:07:00+00:00,1,1,0.5016,5,medium,95.56,2.906,0,2,mat_course_05_sorting_008
student_0168,course_02,sorting,q_course_02_sorting_0014,quiz,question_attempt,2025-01-02T04:07:00+00:00,1,1,0.6856,7,medium,36.9,2.435,0,3,mat_course_02_sorting_019
student_0174,course_06,stacks_queues,q_course_06_stacks_queues_0034,assignment,assignment_attempt,2025-01-02T04:07:00+00:00,0,0,0.2374,2,medium,83.58,4.084,0,1,mat_course_06_stacks_queues_004
student_0122,course_02,linked_lists,q_course_02_linked_lists_0014,assignment,assignment_attempt,2025-01-02T04:08:00+00:00,0,0,0.3628,4,easy,108.28,3.611,0,1,mat_course_02_linked_lists_005
student_0188,course_02,joins,q_course_02_joins_0014,quiz,question_attempt,2025-01-02T04:08:00+00:00,1,1,0.6461,6,medium,60.14,1.98,0,3,mat_course_02_joins_011
student_0012,course_03,normalization,q_course_03_normalization_0041,assignment,assignment_attempt,2025-01-02T04:13:00+00:00,0,0,0.2791,3,medium,115.38,4.723,1,1,mat_course_03_normalization_021
student_0050,course_03,complexity,q_course_03_complexity_0075,quiz,question_attempt,2025-01-02T04:15:00+00:00,0,0,0.3099,3,easy,95.55,3.836,1,3,mat_course_03_complexity_027
student_0111,course_05,sql_basics,q_course_05_sql_basics_0048,quiz,question_attempt,2025-01-02T04:15:00+00:00,0,0,0.2637,3,easy,64.26,4.185,0,1,mat_course_05_sql_basics_024
student_0122,course_02,joins,q_course_02_joins_0015,quiz,question_attempt,2025-01-02T04:15:00+00:00,1,1,0.6594,7,medium,61.32,2.309,0,3,mat_course_02_joins_019
student_0188,course_02,arrays,q_course_02_arrays_0015,assignment,assignment_attempt,2025-01-02T04:15:00+00:00,0,0,0.2678,3,medium,97.37,4.677,0,3,mat_course_02_arrays_001
student_0174,course_06,complexity,q_course_06_complexity_0035,assignment,assignment_attempt,2025-01-02T04:16:00+00:00,1,1,0.6794,7,medium,24.62,0.608,0,1,mat_course_06_complexity_015
student_0168,course_02,dp,q_course_02_dp_0015,quiz,question_attempt,2025-01-02T04:18:00+00:00,1,1,0.6357,6,easy,37.19,2.067,0,1,mat_course_02_dp_026
student_0012,course_03,sql_basics,q_course_03_sql_basics_0042,assignment,assignment_attempt,2025-01-02T04:19:00+00:00,1,1,0.6326,6,hard,8.0,2.305,1,3,mat_course_03_sql_basics_013
student_0111,course_05,complexity,q_course_05_complexity_0049,quiz,question_attempt,2025-01-02T04:23:00+00:00,0,0,0.3609,4,easy,89.78,3.877,0,3,mat_course_05_complexity_007
student_0050,course_03,arrays,q_course_03_arrays_0076,quiz,question_attempt,2025-01-02T04:27:00+00:00,1,1,0.4422,4,medium,76.77,2.255,0,2,mat_course_03_arrays_007
student_0168,course_02,normalization,q_course_02_normalization_0016,quiz,question_attempt,2025-01-02T04:27:00+00:00,0,0,0.3457,3,hard,76.73,3.864,0,1,mat_course_02_normalization_030
student_0174,course_06,trees,q_course_06_trees_0036,quiz,question_attempt,2025-01-02T04:27:00+00:00,0,0,0.3243,3,hard,66.94,3.907,1,2,mat_course_06_trees_033
student_0122,course_02,searching,q_course_02_searching_0016,quiz,question_attempt,2025-01-02T04:28:00+00:00,0,0,0.3477,3,hard,66.61,2.406,0,3,mat_course_02_searching_025
student_0188,course_02,complexity,q_course_02_complexity_0016,quiz,question_attempt,2025-01-02T04:28:00+00:00,1,1,0.6092,6,easy,83.19,3.403,0,1,mat_course_02_complexity_001
student_0012,course_03,normalization,q_course_03_normalization_0043,quiz,question_attempt,2025-01-02T04:30:00+00:00,0,0,0.3904,4,medium,108.65,3.526,0,2,mat_course_03_normalization_011
student_0111,course_05,sql_basics,q_course_05_sql_basics_0050,quiz,question_attempt,2025-01-02T04:31:00+00:00,0,0,0.2198,2,medium,80.79,3.488,1,1,mat_course_05_sql_basics_020
student_0122,course_02,normalization,q_course_02_normalization_0017,quiz,question_attempt,2025-01-02T04:34:00+00:00,1,1,0.7313,7,easy,56.64,1.568,1,3,mat_course_02_normalization_009
student_0188,course_02,dp,q_course_02_dp_0017,quiz,question_attempt,2025-01-02T04:34:00+00:00,0,0,0.2226,2,medium,105.05,4.526,0,3,mat_course_02_dp_020
student_0050,course_03,dp,q_course_03_dp_0077,quiz,question_attempt,2025-01-02T04:36:00+00:00,0,0,0.2795,3,easy,51.61,6.051,1,2,mat_course_03_dp_031
student_0168,course_02,normalization,q_course_02_normalization_0017,quiz,question_attempt,2025-01-02T04:36:00+00:00,0,0,0.264,3,hard,80.07,3.44,0,3,mat_course_02_normalization_003
student_0012,course_03,graphs,q_course_03_graphs_0044,assignment,assignment_attempt,2025-01-02T04:37:00+00:00,0,0,0.2902,3,medium,80.78,4.272,0,1,mat_course_03_graphs_032
student_0174,course_06,linked_lists,q_course_06_linked_lists_0037,assignment,assignment_attempt,2025-01-02T04:37:00+00:00,0,0,0.3838,4,hard,99.1,3.757,0,3,mat_course_06_linked_lists_029
student_0111,course_05,complexity,q_course_05_complexity_0051,quiz,question_attempt,2025-01-02T04:40:00+00:00,1,1,0.6541,7,medium,69.15,2.541,0,3,mat_course_05_complexity_027
student_0122,course_02,arrays,q_course_02_arrays_0018,quiz,question_attempt,2025-01-02T04:42:00+00:00,1,1,0.5745,6,medium,52.25,3.424,0,2,mat_course_02_arrays_027
student_0174,course_06,dp,q_course_06_dp_0038,quiz,question_attempt,2025-01-02T04:42:00+00:00,0,0,0.3213,3,medium,85.97,2.633,0,1,mat_course_06_dp_007
student_0188,course_02,dp,q_course_02_dp_0018,quiz,question_attempt,2025-01-02T04:42:00+00:00,0,0,0.4467,4,medium,97.4,4.098,1,1,mat_course_02_dp_025
student_0168,course_02,graphs,q_course_02_graphs_0018,quiz,question_attempt,2025-01-02T04:43:00+00:00,1,1,0.5356,5,medium,78.36,2.702,0,2,mat_course_02_graphs_012
student_0050,course_03,linked_lists,q_course_03_linked_lists_0078,assignment,assignment_attempt,2025-01-02T04:46:00+00:00,1,1,0.55,6,medium,74.53,3.093,1,3,mat_course_03_linked_lists_016
student_0012,course_03,joins,q_course_03_joins_0045,assignment,assignment_attempt,2025-01-02T04:47:00+00:00,0,0,0.3354,3,medium,99.72,2.175,1,1,mat_course_03_joins_008
student_0050,course_03,sorting,q_course_03_sorting_0079,assignment,assignment_attempt,2025-01-02T04:51:00+00:00,0,0,0.3107,3,hard,73.6,6.727,0,1,mat_course_03_sorting_012
student_0122,course_02,linked_lists,q_course_02_linked_lists_0019,assignment,assignment_attempt,2025-01-02T04:51:00+00:00,0,0,0.1771,2,hard,80.23,4.06,1,3,mat_course_02_linked_lists_005
student_0174,course_06,joins,q_course_06_joins_0039,quiz,question_attempt,2025-01-02T04:53:00+00:00,0,0,0.349,3,medium,49.22,4.882,0,3,mat_course_06_joins_023
student_0168,course_02,sorting,q_course_02_sorting_0019,quiz,question_attempt,2025-01-02T04:54:00+00:00,1,1,0.6958,7,hard,56.04,2.067,0,3,mat_course_02_sorting_004
student_0188,course_02,stacks_queues,q_course_02_stacks_queues_0019,quiz,question_attempt,2025-01-02T04:55:00+00:00,0,0,0.3348,3,easy,79.27,4.29,0,2,mat_course_02_stacks_queues_010
student_0012,course_03,arrays,q_course_03_arrays_0046,quiz,question_attempt,2025-01-02T04:57:00+00:00,0,0,0.2991,3,hard,58.18,4.387,0,1,mat_course_03_arrays_034
student_0050,course_03,arrays,q_course_03_arrays_0080,quiz,question_attempt,2025-01-02T05:02:00+00:00,0,0,0.3384,3,hard,106.64,1.764,0,3,mat_course_03_arrays_010
student_0122,course_02,sql_basics,q_course_02_sql_basics_0020,quiz,question_attempt,2025-01-02T05:02:00+00:00,1,1,0.6,6,easy,76.65,1.614,0,3,mat_course_02_sql_basics_008
student_0155,course_06,stacks_queues,q_course_06_stacks_queues_0000,quiz,question_attempt,2025-01-02T05:02:00+00:00,0,0,0.1595,2,easy,62.89,4.545,0,1,mat_course_06_stacks_queues_008
student_0168,course_02,searching,q_course_02_searching_0020,quiz,question_attempt,2025-01-02T05:02:00+00:00,1,1,0.494,5,medium,57.81,0.77,1,3,mat_course_02_searching_026
student_0174,course_06,trees,q_course_06_trees_0040,quiz,question_attempt,2025-01-02T05:04:00+00:00,1,1,0.6313,6,easy,36.21,3.61,0,3,mat_course_06_trees_030
student_0188,course_02,graphs,q_course_02_graphs_0020,quiz,question_attempt,2025-01-02T05:04:00+00:00,1,1,0.4762,5,medium,42.78,1.732,0,3,mat_course_02_graphs_016
student_0012,course_03,sorting,q_course_03_sorting_0047,quiz,question_attempt,2025-01-02T05:06:00+00:00,1,1,0.4183,4,hard,41.55,0.999,0,3,mat_course_03_sorting_017
student_0122,course_02,trees,q_course_02_trees_0021,quiz,question_attempt,2025-01-02T05:09:00+00:00,0,0,0.2436,2,medium,52.7,3.182,1,3,mat_course_02_trees_022
student_0174,course_06,stacks_queues,q_course_06_stacks_queues_0041,quiz,question_attempt,2025-01-02T05:11:00+00:00,0,0,0.3266,3,medium,80.7,4.087,0,2,mat_course_06_stacks_queues_009
student_0050,course_03,trees,q_course_03_trees_0081,quiz,question_attempt,2025-01-02T05:12:00+00:00,0,0,0.2089,2,easy,85.34,5.018,0,2,mat_course_03_trees_032
student_0188,course_02,trees,q_course_02_trees_0021,quiz,question_attempt,2025-01-02T05:12:00+00:00,1,1,0.6033,6,medium,64.93,3.48,0,2,mat_course_02_trees_011
student_0155,course_06,normalization,q_course_06_normalization_0001,quiz,question_attempt,2025-01-02T05:13:00+00:00,0,0,0.4334,4,hard,55.31,3.136,0,2,mat_course_06_normalization_013
student_0168,course_02,sql_basics,q_course_02_sql_basics_0021,assignment,assignment_attempt,2025-01-02T05:13:00+00:00,0,0,0.3853,4,medium,90.95,1.361,1,3,mat_course_02_sql_basics_026
student_0012,course_03,complexity,q_course_03_complexity_0048,assignment,assignment_attempt,2025-01-02T05:14:00+00:00,1,1,0.4642,5,medium,46.2,1.179,0,2,mat_course_03_complexity_006
student_0050,course_03,sorting,q_course_03_sorting_0082,quiz,question_attempt,2025-01-02T05:18:00+00:00,0,0,0.3195,3,medium,90.61,3.535,1,2,mat_course_03_sorting_032
student_0122,course_02,sorting,q_course_02_sorting_0022,assignment,assignment_attempt,2025-01-02T05:18:00+00:00,0,0,0.404,4,hard,77.2,3.655,0,1,mat_course_02_sorting_001
student_0188,course_02,graphs,q_course_02_graphs_0022,assignment,assignment_attempt,2025-01-02T05:18:00+00:00,0,0,0.2484,2,medium,112.23,3.81,0,1,mat_course_02_graphs_007
student_0168,course_02,graphs,q_course_02_graphs_0022,quiz,question_attempt,2025-01-02T05:19:00+00:00,0,0,0.2676,3,medium,62.49,4.512,0,2,mat_course_02_graphs_025
student_0155,course_06,sorting,q_course_06_sorting_0002,quiz,question_attempt,2025-01-02T05:20:00+00:00,0,0,0.4206,4,medium,89.15,4.088,0,2,mat_course_06_sorting_020
student_0174,course_06,trees,q_course_06_trees_0042,assignment,assignment_attempt,2025-01-02T05:22:00+00:00,1,1,0.5821,6,easy,51.87,1.327,0,2,mat_course_06_trees_003
student_0012,course_03,searching,q_course_03_searching_0049,quiz,question_attempt,2025-01-02T05:24:00+00:00,1,1,0.519,5,medium,48.06,3.345,0,1,mat_course_03_searching_032
student_0155,course_06,searching,q_course_06_searching_0003,quiz,question_attempt,2025-01-02T05:27:00+00:00,1,1,0.6283,6,medium,71.51,1.959,0,2,mat_course_06_searching_028
student_0188,course_02,sorting,q_course_02_sorting_0023,quiz,question_attempt,2025-01-02T05:28:00+00:00,0,0,0.1933,2,medium,111.75,2.916,0,3,mat_course_02_sorting_030
student_0122,course_02,normalization,q_course_02_normalization_0023,quiz,question_attempt,2025-01-02T05:30:00+00:00,1,1,0.3966,4,medium,61.42,4.894,0,2,mat_course_02_normalization_011
student_0168,course_02,sorting,q_course_02_sorting_0023,quiz,question_attempt,2025-01-02T05:30:00+00:00,1,1,0.4356,4,medium,13.48,0.461,0,2,mat_course_02_sorting_029
student_0050,course_03,trees,q_course_03_trees_0083,quiz,question_attempt,2025-01-02T05:31:00+00:00,0,0,0.4014,4,easy,78.31,3.192,0,3,mat_course_03_trees_021
student_0174,course_06,complexity,q_course_06_complexity_0043,quiz,question_attempt,2025-01-02T05:31:00+00:00,0,0,0.2097,2,easy,52.01,3.704,1,1,mat_course_06_complexity_025
student_0168,course_02,dp,q_course_02_dp_0024,assignment,assignment_attempt,2025-01-02T05:37:00+00:00,0,0,0.3998,4,easy,90.41,3.232,1,2,mat_course_02_dp_020
student_0122,course_02,graphs,q_course_02_graphs_0024,quiz,question_attempt,2025-01-02T05:38:00+00:00,0,0,0.3085,3,medium,22.03,2.212,0,1,mat_course_02_graphs_028
student_0174,course_06,joins,q_course_06_joins_0044,quiz,question_attempt,2025-01-02T05:38:00+00:00,1,1,0.3562,4,medium,52.79,3.218,0,1,mat_course_06_joins_030
student_0188,course_02,graphs,q_course_02_graphs_0024,quiz,question_attempt,2025-01-02T05:38:00+00:00,0,0,0.2213,2,medium,99.8,4.479,0,3,mat_course_02_graphs_030
student_0050,course_03,graphs,q_course_03_graphs_0084,quiz,question_attempt,2025-01-02T05:39:00+00:00,0,0,0.3798,4,hard,123.38,4.498,0,3,mat_course_03_graphs_007
student_0155,course_06,searching,q_course_06_searching_0004,quiz,question_attempt,2025-01-02T05:40:00+00:00,0,0,0.3442,3,medium,133.32,1.83,0,1,mat_course_06_searching_026
